"","id","crop_id","name","desc","stir"
"800","23426","Soybeans","23426: managements\CMZ 16\a.Single Year/Single Crop Templates\Soybean Wide Row\SB after mid October cover crops\Soybeans; wr, NTafter rye cover; NT z16","Oct 21 - Drill or airseeder, double disk<br/>Apr 25 - Sprayer, kill crop<br/>May 10 - Planter, double disk opnr w/fluted coulter<br/>Jun 10 - Sprayer, post emergence<br/>Oct 5 - Harvest, killing crop 20pct standing stubble<br/>",9.23
"801","23430","Corn (grain)","23430: managements\CMZ 16\a.Single Year/Single Crop Templates\Corn Grain 30-36 In. Rows\Corn Grain with September Cover Crop\corn grain; NT, after w wheat and NT rye cover, Fanhyd. z16","Sep 16 - Drill or airseeder, double disk<br/>Nov 1 - Fert. applic. anhyd knife 30 in<br/>Apr 20 - Fert applic. surface broadcast<br/>Apr 20 - Sprayer, kill crop<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>Jul 1 - Sprayer, fungicide<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",11.89
"802","23437","Corn (grain)","23437: managements\CMZ 16\a.Single Year/Single Crop Templates\Corn Grain Nar. Row <18 Inch Rows\Corn Grain after August Cover Crop after W Wheat\corn grain; NTafter rye cover NT z16","Aug 1 - Drill or airseeder, double disk<br/>Aug 1 - Fert applic. surface broadcast<br/>Apr 19 - Sprayer, kill crop<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>Jul 1 - Sprayer, fungicide<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",9.29
"803","23468","Corn (grain)","23468: managements\CMZ 16\a.Single Year/Single Crop Templates\Manure Additions\Manure spreader solid, semi\corn grain; NT, Fall, Manure Spreader, semi solid, 15 ton z16","Oct 25 - Manure spreader, solid and semi-solid<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>May 1 - Sprayer, pre-emergence<br/>Aug 1 - Sprayer, fungicide<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",3.09
"804","23501","Soybeans","23501: managements\CMZ 16\a.Single Year/Single Crop Templates\Soybean Drilled\SB after mid October cover crops\Soybeans; nr, NTafter rye cover NT z16","Oct 21 - Drill or airseeder, double disk<br/>Apr 25 - Sprayer, kill crop<br/>May 10 - Drill or airseeder, double disk, w/ fluted coulters<br/>Jun 10 - Sprayer, post emergence<br/>Oct 5 - Harvest, killing crop 20pct standing stubble<br/>",13.94
"805","23505","Soybeans","23505: managements\CMZ 16\a.Single Year/Single Crop Templates\Soybean Split Row\soybeans; sr, FC, sweep, disk, z16","Nov 1 - Chisel, sweep shovel<br/>May 5 - Disk, tandem light finishing<br/>May 10 - Planter, double disk opnr, 15 inch row spacing<br/>Jun 10 - Sprayer, post emergence<br/>Oct 5 - Harvest, killing crop 20pct standing stubble<br/>",70.18
"806","23506","Soybeans","23506: managements\CMZ 16\a.Single Year/Single Crop Templates\Soybean Split Row\soybeans; sr, FC, sweep, fcult, z16","Nov 1 - Chisel, sweep shovel<br/>May 5 - Cultivator, field 6-12 in sweeps<br/>May 10 - Planter, double disk opnr, 15 inch row spacing<br/>Jun 10 - Sprayer, post emergence<br/>Oct 5 - Harvest, killing crop 20pct standing stubble<br/>",76.68
"807","23509","Soybeans","23509: managements\CMZ 16\a.Single Year/Single Crop Templates\Soybean Split Row\soybeans; sr, Fdisk, fcult, z16","Nov 1 - Disk, tandem light finishing<br/>May 5 - Cultivator, field 6-12 in sweeps<br/>May 10 - Planter, double disk opnr, 15 inch row spacing<br/>Jun 10 - Sprayer, post emergence<br/>Oct 5 - Harvest, killing crop 20pct standing stubble<br/>",50.68
"808","23511","Soybeans","23511: managements\CMZ 16\a.Single Year/Single Crop Templates\Soybean Split Row\SB aft early Aug cover crops in rotation\Soybeans; sr, NTafter rye cover NT z16","Oct 15 - Drill or airseeder, double disk<br/>Apr 25 - Sprayer, kill crop<br/>May 10 - Planter, double disk opnr w/fluted coulter, 15 inch row spacing<br/>Jun 10 - Sprayer, post emergence<br/>Oct 5 - Harvest, killing crop 20pct standing stubble<br/>",11.67
"809","23512","Soybeans","23512: managements\CMZ 16\a.Single Year/Single Crop Templates\Soybean Split Row\soybeans; sr, RT, z16","May 10 - Planter, double disk opnr, 15 inch row spacing<br/>Jun 10 - Cultivator, row - 1st pass ridge till<br/>Jul 1 - Cultivator, row - 2nd pass ridge till<br/>Oct 5 - Harvest, killing crop 20pct standing stubble<br/>",42.08
"810","23541","Corn (grain)","23541: managements\CMZ 16\a.Single Year/Single Crop Templates\Corn Grain Nar. Row <18 Inch Rows\Corn Grain with October cover crop\corn grain; NT,anhyd after rye cover NT z16","Oct 21 - Drill or airseeder, double disk<br/>Nov 1 - Fert. applic. anhyd knife 30 in<br/>Apr 20 - Sprayer, kill crop<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>May 1 - Fert applic. surface broadcast<br/>Jul 1 - Sprayer, fungicide<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",11.89
"811","23542","Corn (grain)","23542: managements\CMZ 16\a.Single Year/Single Crop Templates\Corn Grain Nar. Row <18 Inch Rows\Corn Grain with October cover crop\corn grain; STafter rye cover NT z16","Oct 21 - Drill or airseeder, double disk<br/>Apr 19 - Sprayer, kill crop<br/>May 1 - Planter, strip till<br/>May 1 - Fert applic. surface broadcast<br/>Jul 1 - Sprayer, fungicide<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",11.73
"812","23547","Corn (grain)","23547: managements\CMZ 16\a.Single Year/Single Crop Templates\Corn Grain Nar. Row <18 Inch Rows\Corn Grain after August Cover Crop after W Wheat\corn grain; NT after rye cover w/ anhyd z16","Aug 1 - Drill or airseeder, double disk<br/>Nov 1 - Fert. applic. anhyd knife 30 in<br/>Nov 1 - Fert applic. surface broadcast<br/>Apr 20 - Sprayer, kill crop<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>Jul 1 - Sprayer, fungicide<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",11.89
"813","23552","Soybeans","23552: managements\CMZ 16\a.Single Year/Single Crop Templates\Soybean Wide Row\SB after mid October cover crops\Soybeans; wr, NTafter rye cover; NT z16","Sep 15 - Drill or airseeder, double disk<br/>Apr 25 - Sprayer, kill crop<br/>May 10 - Planter, double disk opnr w/fluted coulter<br/>Jun 10 - Sprayer, post emergence<br/>Oct 5 - Harvest, killing crop 20pct standing stubble<br/>",9.23
"814","23558","Soybeans","23558: managements\CMZ 16\a.Single Year/Single Crop Templates\Soybean Wide Row\soybeans; wr, NT z16","Apr 25 - Disk, tandem heavy primary op.<br/>May 5 - Cultivator, field 6-12 in sweeps<br/>May 10 - Planter, double disk opnr<br/>Oct 5 - Harvest, killing crop 20pct standing stubble, release cover crop<br/>",67.59
"815","23561","Soybeans","23561: managements\CMZ 16\a.Single Year/Single Crop Templates\Soybean Drilled\SB with interseeded cover crops\Soybeans; nr, w interseeded Red Clov. Sdisk, fcult 2X organic z16","Apr 25 - Disk, tandem heavy primary op.<br/>May 1 - Cultivator, field 6-12 in sweeps<br/>May 5 - Cultivator, field 6-12 in sweeps<br/>May 10 - Drill or air seeder single disk openers 7-10 in spac.<br/>May 10 - Roller harrow<br/>May 25 - Cultivator, rotary<br/>Jun 10 - Cultivator, flame<br/>Jul 1 - Cultivator, row 1 in ridge<br/>Jul 1 - Planting, broadcast seeder<br/>Oct 5 - Harvest, killing crop 20pct standing stubble, release cover crop<br/>",138.88
"816","23581","Corn (grain)","23581: managements\CMZ 16\a.Single Year/Single Crop Templates\Manure Additions\Manure spreader, liquid\corn grain; NT, Winter liquid manure, 7500 gal/30 ton z16","Jan 15 - Manure spreader, liquid<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>May 1 - Sprayer, pre-emergence<br/>Aug 1 - Sprayer, fungicide<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",3.18
"817","23595","Wheat (winter)","23595: managements\CMZ 16\a.Single Year/Single Crop Templates\Manure Additions\Manure spreader solid, semi\winter wheat; NT, summer, manure spread, semi solid 20 ton z16","Jul 24 - Manure spreader, solid and semi-solid<br/>Sep 25 - Drill or air seeder single disk openers 7-10 in spac.<br/>May 1 - Sprayer, fungicide<br/>Jul 20 - Harvest, killing crop 50pct standing stubble<br/>",2.94
"818","23598","Corn (grain)","23598: managements\CMZ 16\a.Single Year/Single Crop Templates\Manure Additions\Manure spreader solid, semi\corn grain; NT, Fall, Manure Spreader, semi solid, 10 ton z16","Oct 25 - Manure spreader, solid and semi-solid<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>May 1 - Sprayer, pre-emergence<br/>Aug 1 - Sprayer, fungicide<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",3.09
"819","23620","Corn (grain)","23620: managements\CMZ 16\a.Single Year/Single Crop Templates\Corn Grain 30-36 In. Rows\corn grain;NT oat cover ALT1DTL","Mar 15 - Drill or air seeder single disk openers 7-10 in spac.<br/>Mar 15 - Fert applic. surface broadcast<br/>Jun 1 - Sprayer, kill crop<br/>Jun 1 - Planter, double disk opnr w/fluted coulter<br/>Aug 1 - Sprayer, fungicide<br/>Oct 1 - Harvest, killing crop 50pct standing stubble<br/>",5.39
"820","23621","Corn (grain)","23621: managements\CMZ 16\a.Single Year/Single Crop Templates\Corn Grain Nar. Row <18 Inch Rows\Corn Grain after August Cover Crop after W Wheat\corn grain; NT after rye cover w/ anhyd z16","Aug 1 - Drill or airseeder, double disk<br/>Nov 1 - Fert. applic. anhyd knife 30 in<br/>Apr 20 - Fert applic. surface broadcast<br/>Apr 20 - Sprayer, kill crop<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>Jul 1 - Sprayer, fungicide<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",11.89
"821","23622","Corn (grain)","23622: managements\CMZ 16\a.Single Year/Single Crop Templates\Corn Grain Nar. Row <18 Inch Rows\Corn Grain after August Cover Crop after W Wheat\corn grain; NTafter rye cover NT z16","Aug 1 - Drill or airseeder, double disk<br/>Apr 19 - Sprayer, kill crop<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>May 1 - Fert applic. surface broadcast<br/>Jul 1 - Sprayer, fungicide<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",9.29
"822","23625","Soybeans","23625: managements\CMZ 16\a.Single Year/Single Crop Templates\Soybean Wide Row\soybeans; wr, Sdisk, fcult, z16","Apr 15 - Disk, tandem secondary op.<br/>May 10 - Cultivator, field 6-12 in sweeps<br/>May 10 - Planter, double disk opnr<br/>Jun 10 - Sprayer, post emergence<br/>Oct 5 - Harvest, killing crop 20pct standing stubble<br/>",61.24
"823","23651","Soybeans","23651: managements\CMZ 16\a.Single Year/Single Crop Templates\Soybean Drilled\SB after mid October cover crops\Soybeans; nr, NTafter rye cover NT z16","Sep 15 - Drill or airseeder, double disk<br/>Apr 25 - Sprayer, kill crop<br/>May 10 - Drill or airseeder, double disk, w/ fluted coulters<br/>Jun 10 - Sprayer, post emergence<br/>Oct 5 - Harvest, killing crop 20pct standing stubble<br/>",13.94
"824","23672","Corn (grain)","23672: managements\CMZ 17\a.Single Year/Single Crop Templates\Corn Grain 30-36 Inch Rows\corn grain; NT, sidedress NH3, z17","Aug 1 - Drill or airseeder, double disk<br/>Apr 10 - Fert applic. surface broadcast<br/>Apr 20 - Sprayer, kill crop<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>May 20 - Sprayer, post emergence<br/>Jun 1 - Fert. applic. anhyd knife 30 in<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",11.89
"825","23711","Corn (grain)","23711: managements\CMZ 17\a.Single Year/Single Crop Templates\Corn Grain Nar. Row <18 Inch Rows\Corn Grain with September Cover Crop\corn grain; Sdisk, fcult after rye cover; NT, Fall NH3 z17","Sep 16 - Drill or airseeder, double disk<br/>Nov 1 - Fert. applic. anhyd knife 30 in<br/>Apr 10 - Fert applic. surface broadcast<br/>Apr 20 - Disk, tandem heavy primary op.<br/>Apr 25 - Cultivator, field 6-12 in sweeps<br/>May 1 - Planter, double disk opnr, 15 inch row spacing<br/>May 20 - Sprayer, post emergence<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",79.18
"826","23766","Corn (grain)","23766: managements\CMZ 17\a.Single Year/Single Crop Templates\Manure Additions\Manure spreader, solid, semi\corn grain; NT, Fall, Manure Spreader, semi solid, 15 ton z17","Oct 25 - Manure spreader, solid and semi-solid<br/>Apr 15 - Sprayer, kill crop<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>May 20 - Sprayer, post emergence<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",3.09
"827","23882","Cotton","23882: managements\CMZ 17\a.Single Year/Single Crop Templates\Cotton\cotton; Fdisk, cover, do-all, z17","Nov 10 - Bedder, hipper, disk hiller<br/>Nov 15 - Planting, broadcast seeder<br/>Apr 15 - Sprayer, kill crop<br/>Apr 25 - Fert applic. surface broadcast<br/>May 1 - Do all, on beds<br/>May 10 - Sprayer, pre-emergence<br/>May 15 - Planter, double disk opnr<br/>Jun 5 - Sprayer, post emergence<br/>Jul 1 - Sprayer, insecticide post emergence<br/>Aug 1 - Sprayer, insecticide post emergence<br/>Sep 20 - Sprayer, defoliant<br/>Oct 1 - Harvest, cotton and shred<br/>",55.7
"828","23884","Cotton","23884: managements\CMZ 17\a.Single Year/Single Crop Templates\Cotton\cotton; NT, narrow row,  z17","May 1 - Fert applic. surface broadcast<br/>May 10 - Sprayer, pre-emergence<br/>May 15 - Drill or airseeder, double disk, w/ fluted coulters<br/>Jun 5 - Sprayer, post emergence<br/>Jul 1 - Sprayer, insecticide post emergence<br/>Aug 1 - Sprayer, insecticide post emergence<br/>Sep 20 - Sprayer, defoliant<br/>Oct 1 - Harvest, cotton and shred<br/>",8.11
"829","23899","Corn (grain)","23899: managements\CMZ 17\a.Single Year/Single Crop Templates\Corn Grain 30-36 Inch Rows\corn grain; FP, z17","Nov 1 - Plow, moldboard<br/>Apr 10 - Manure spreader, solid and semi-solid<br/>Apr 20 - Disk, tandem heavy primary op.<br/>Apr 25 - Cultivator, field 6-12 in sweeps<br/>May 1 - Planter, double disk opnr<br/>May 25 - Cultivator, row 1 in ridge<br/>Jun 15 - Cultivator, row 3 in ridge<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",202.35
"830","23956","Corn (grain)","23956: managements\CMZ 17\a.Single Year/Single Crop Templates\Corn Grain 30-36 Inch Rows\Corn Grain with October Cover Crop\corn grain; NT,anhyd after rye cover NT z17","Oct 21 - Drill or airseeder, double disk<br/>Nov 1 - Fert. applic. anhyd knife 30 in<br/>Apr 20 - Sprayer, kill crop<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>May 20 - Sprayer, post emergence<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",11.83
"831","23958","Corn (grain)","23958: managements\CMZ 17\a.Single Year/Single Crop Templates\Corn Grain 30-36 Inch Rows\corn grain; Sdisk, fcult, z17","Sep 16 - Drill or airseeder, double disk<br/>Nov 1 - Fert. applic. anhyd knife 30 in<br/>Apr 10 - Fert applic. surface broadcast<br/>Apr 20 - Disk, tandem heavy primary op.<br/>Apr 25 - Cultivator, field 6-12 in sweeps<br/>May 1 - Planter, double disk opnr<br/>May 20 - Sprayer, post emergence<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",76.74
"832","23962","Corn (grain)","23962: managements\CMZ 17\a.Single Year/Single Crop Templates\Corn Grain 30-36 Inch Rows\corn grain; FC, st pt, fcult, z17","Nov 1 - Chisel, st. pt.<br/>Apr 10 - Manure spreader, solid and semi-solid<br/>Apr 20 - Disk, tandem heavy primary op.<br/>Apr 25 - Cultivator, field 6-12 in sweeps<br/>May 1 - Planter, double disk opnr<br/>May 25 - Cultivator, row 1 in ridge<br/>Jun 15 - Cultivator, row 3 in ridge<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",145.47
"833","24015","Soybeans","24015: managements\CMZ 17\a.Single Year/Single Crop Templates\Soybean Nar. Row\SB aft mid Sept cover crops in rotation\Soybeans; nr, Sdisk, fcult after rye cover z17","Sep 10 - Sprayer, kill crop<br/>Sep 15 - Drill or airseeder, double disk, w/ fluted coulters<br/>Apr 20 - Disk, tandem secondary op.<br/>Apr 25 - Cultivator, field 6-12 in sweeps<br/>May 1 - Drill or airseeder, double disk<br/>Jun 10 - Sprayer, post emergence<br/>Oct 1 - Harvest, killing crop 20pct standing stubble<br/>",72.44
"834","24028","Soybeans","24028: managements\CMZ 17\a.Single Year/Single Crop Templates\Soybean Nar. Row\SB with interseeded cover crops\Soybeans; nr, interseeded rye; FC, disk z17","Nov 1 - Chisel, st. pt.<br/>Apr 25 - Disk, tandem secondary op.<br/>May 1 - Drill or airseeder, double disk<br/>Jun 10 - Sprayer, post emergence<br/>Aug 1 - Aerial interseeding<br/>Oct 1 - Harvest, killing crop 20pct standing stubble, release cover crop<br/>",84.79
"835","24054","Corn (grain)","24054: managements\CMZ 17\a.Single Year/Single Crop Templates\Corn Grain 30-36 Inch Rows\corn grain; NT, z17","Sep 16 - Drill or airseeder, double disk<br/>Nov 1 - Fert. applic. anhyd knife 30 in<br/>Apr 10 - Fert applic. surface broadcast<br/>Apr 20 - Sprayer, kill crop<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>May 20 - Sprayer, post emergence<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",11.89
"836","24065","Corn (grain)","24065: managements\CMZ 17\a.Single Year/Single Crop Templates\Corn Grain 30-36 Inch Rows\Organic\corn grain; SC, twist. disk, z17","Apr 10 - Manure spreader, solid and semi-solid<br/>Apr 20 - Chisel, twisted shovel<br/>Apr 25 - Disk, tandem secondary op.<br/>May 1 - Planter, double disk opnr<br/>May 25 - Cultivator, row 1 in ridge<br/>Jun 15 - Cultivator, row 3 in ridge<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",112.97
"837","24086","Corn (grain)","24086: managements\CMZ 17\a.Single Year/Single Crop Templates\Corn Grain Nar. Row <18 Inch Rows\corn grain,NR; NT, Fall NH3 , z17","Nov 1 - Fert. applic. anhyd knife 15 in spacing<br/>Apr 10 - Fert applic. surface broadcast<br/>Apr 25 - Sprayer, kill crop<br/>May 1 - Planter, double disk opnr w/fluted coulter, 15 inch row spacing<br/>May 20 - Sprayer, post emergence<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",10.59
"838","24098","Corn (grain)","24098: managements\CMZ 17\a.Single Year/Single Crop Templates\Corn Grain Nar. Row <18 Inch Rows\corn grain,NR;Fdisk, fcult,  z17","Nov 1 - Disk, tandem light finishing<br/>Apr 10 - Fert applic. surface broadcast<br/>Apr 25 - Cultivator, field 6-12 in sweeps<br/>May 1 - Planter, double disk opnr, 15 inch row spacing<br/>May 20 - Sprayer, post emergence<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",50.74
"839","24136","Corn (grain)","24136: managements\CMZ 17\a.Single Year/Single Crop Templates\Corn Grain 30-36 Inch Rows\corn grain; NT, anhyd, z17","Apr 10 - Fert applic. surface broadcast<br/>Apr 15 - Fert. applic. anhyd knife 30 in<br/>Apr 25 - Sprayer, kill crop<br/>May 1 - Planter, double disk opnr w/fluted coulter<br/>May 20 - Sprayer, post emergence<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",5.55
"840","24137","Soybeans","24137: managements\CMZ 17\a.Single Year/Single Crop Templates\Soybean Nar. Row\SB after mid October cover crops\Soybeans; nr, Sdisk, fcult after rye cover NT z17","Aug 5 - Sprayer, kill crop<br/>Aug 10 - Drill or airseeder, double disk, w/ fluted coulters<br/>Apr 20 - Disk, tandem secondary op.<br/>Apr 25 - Cultivator, field 6-12 in sweeps<br/>May 1 - Drill or air seeder single disk openers 7-10 in spac.<br/>Jun 10 - Sprayer, post emergence<br/>Oct 1 - Harvest, killing crop 20pct standing stubble<br/>",68.54
"841","24139","Soybeans","24139: managements\CMZ 17\a.Single Year/Single Crop Templates\Soybean Nar. Row\SB aft mid Sept cover crops in rotation\Soybeans; nr, SC, disk after annual clover cover z17","Sep 10 - Sprayer, kill crop<br/>Sep 15 - Drill or airseeder, double disk, w/ fluted coulters<br/>Apr 20 - Chisel plow, disk, st. pts.<br/>Apr 25 - Disk, tandem light finishing<br/>May 1 - Drill or airseeder, double disk<br/>Jun 10 - Sprayer, post emergence<br/>Oct 1 - Harvest, killing crop 20pct standing stubble<br/>",98.44
"842","24209","Corn (grain)","24209: managements\CMZ 24\a.Single Year/Single Crop Templates\Corn; grain\Less than 30 in\corn grainNR;NT,Sburndown, anhyd, Spre-emergence, z24","Mar 15 - Sprayer, kill crop<br/>Apr 10 - Fert. applic. anhyd knife 30 in<br/>Apr 15 - Sprayer, pre-emergence<br/>Apr 25 - Planter, double disk opnr<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",5.49
"843","24212","Soybeans","24212: managements\CMZ 24\a.Single Year/Single Crop Templates\Soybeans\30 in\soybeans; Fconv,chisel st pt, disk, fcult, Spost-emergence2x, z24","Apr 25 - Disk, tandem secondary op.<br/>May 5 - Cultivator, field 6-12 in sweeps<br/>May 10 - Drill or airseeder, double disk<br/>Jun 10 - Sprayer, post emergence<br/>Jul 10 - Sprayer, post emergence<br/>Oct 10 - Harvest, killing crop 20pct standing stubble<br/>Nov 1 - Chisel, st. pt.<br/>",110.79
"844","24213","Soybeans","24213: managements\CMZ 24\a.Single Year/Single Crop Templates\Soybeans\30 in\soybeans; ST, z24","May 10 - Planter, strip till<br/>Jun 10 - Sprayer, post emergence<br/>Jul 10 - Sprayer, post emergence<br/>Oct 10 - Harvest, killing crop 20pct standing stubble<br/>",5.33
"845","24215","Soybeans","24215: managements\CMZ 24\a.Single Year/Single Crop Templates\Soybeans\30 in\soybeans; NT,2x Spost-emergence, z24","May 10 - Planter, double disk opnr<br/>Jun 15 - Sprayer, post emergence<br/>Jul 15 - Sprayer, post emergence<br/>Oct 10 - Harvest, killing crop 20pct standing stubble<br/>",2.89
"846","24219","Corn (grain)","24219: managements\CMZ 24\a.Single Year/Single Crop Templates\Corn; grain\30 in\corn grain;FM,chisel_ st pt, fcult,  z24","Nov 1 - Chisel, st. pt.<br/>Apr 13 - Sprayer, pre-emergence<br/>Apr 14 - Cultivator, field 6-12 in sweeps<br/>Apr 15 - Planter, double disk opnr<br/>Oct 15 - Harvest, killing crop 50pct standing stubble<br/>",74.24
"847","24221","Wheat (winter)","24221: managements\CMZ 24\a.Single Year/Single Crop Templates\Wheat, winter\Continuous\Wheat grain, grazed, cont; NT,anhy,  Z24","Aug 15 - Fert. applic. anhyd knife 30 in<br/>Sep 15 - Drill or air seeder single disk openers 7-10 in spac.<br/>Jun 15 - Harvest, killing crop 50pct standing stubble<br/>",5.19
"848","24224","Corn (grain)","24224: managements\CMZ 24\a.Single Year/Single Crop Templates\Corn; grain\30 in\corn grain;NT,Sburndown,anhyd, Spre-emergance, z24","Apr 1 - Sprayer, kill crop<br/>Apr 10 - Fert. applic. anhyd knife 30 in<br/>Apr 20 - Sprayer, pre-emergence<br/>Apr 25 - Planter, double disk opnr<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>",5.49
"849","24232","Wheat (winter)","24232: managements\CMZ 24\a.Single Year/Single Crop Templates\Sorghum; forage\sorghum forage; NT,dbl crop after wheat, z24","Jun 20 - Drill or airseeder, double disk, w/ fluted coulters<br/>Oct 1 - Harvest, forage sorghum<br/>Oct 20 - Kill crop<br/>",7.3
"850","24236","Corn (grain)","24236: managements\CMZ 24\a.Single Year/Single Crop Templates\Corn; grain\30 in\Corn FC Disk, Sbroadcastfert, Spre-emergence, Fld Cult- Soybeans No Till Dbl Disk Openers, Spost-emergence2x,  Z24","Apr 4 - Fert applic. surface broadcast<br/>Apr 5 - Disk, tandem light finishing<br/>Apr 13 - Sprayer, pre-emergence<br/>Apr 15 - Cultivator, field 6-12 in sweeps<br/>May 1 - Planter, double disk opnr<br/>Oct 20 - Harvest, killing crop 50pct standing stubble<br/>May 10 - Drill or airseeder, double disk, w/ fluted coulters<br/>Jun 15 - Sprayer, post emergence<br/>Jul 15 - Sprayer, post emergence<br/>Oct 5 - Harvest, killing crop 20pct standing stubble<br/>Nov 1 - Chisel, st. pt.<br/>",101.4
"851","24241","Wheat (winter)","24241: managements\CMZ 24\a.Single Year/Single Crop Templates\Wheat, winter\Continuous\Wheat grain, cont; NT,Sbroadcastfert, Spost-emergence&fert, Z24","Sep 1 - Fert applic. surface broadcast<br/>Sep 15 - Drill or air seeder single disk openers 7-10 in spac.<br/>Mar 15 - Sprayer, post emergence and fert. tank mix<br/>Jun 15 - Harvest, killing crop 50pct standing stubble<br/>",2.8
"852","24242","Wheat (winter)","24242: managements\CMZ 24\a.Single Year/Single Crop Templates\Wheat, winter\Continuous\Wheat grain, cont; NT,Sbroadcastfert, Spost-emergence, Z24","Sep 1 - Fert applic. surface broadcast<br/>Sep 15 - Drill or air seeder single disk openers 7-10 in spac.<br/>Mar 15 - Sprayer, post emergence<br/>Jun 15 - Harvest, killing crop 50pct standing stubble<br/>",2.8
"853","24253","Corn (grain)","24253: managements\CMZ 24\a.Single Year/Single Crop Templates\Corn; grain\30 in\corn grain;FM,disk, fcult,  z24","Nov 1 - Disk, tandem light finishing<br/>Apr 5 - Fert applic. surface broadcast<br/>Apr 13 - Sprayer, pre-emergence<br/>Apr 14 - Cultivator, field 6-12 in sweeps<br/>Apr 15 - Planter, double disk opnr<br/>Sep 15 - Harvest, killing crop 50pct standing stubble<br/>",48.3
"854","24257","Wheat (winter)","24257: managements\CMZ 24\a.Single Year/Single Crop Templates\Wheat, winter\Continuous\Wheat grain, cont.; FP,Sbroadcastfert, Spost-emergence&fert, z24","Jul 10 - Plow, moldboard<br/>Aug 10 - Disk, tandem secondary op.<br/>Sep 10 - Fert applic. surface broadcast<br/>Sep 19 - Cultivator, field 6-12 in sweeps<br/>Sep 20 - Drill or airseeder, double disk<br/>Mar 1 - Sprayer, post emergence<br/>Jun 15 - Harvest, killing crop 50pct standing stubble<br/>",167.58
"855","24275","Soybeans","24275: managements\CMZ 24\a.Single Year/Single Crop Templates\Soybeans\Less than 30 in\soybeans NR; NT,Spost-emergence2x, z24","May 10 - Drill or airseeder, double disk<br/>Jun 10 - Sprayer, post emergence<br/>Jul 10 - Sprayer, post emergence<br/>Oct 10 - Harvest, killing crop 20pct standing stubble<br/>",6.79
"856","24314","Potatoes","24314: managements\CMZ 27\a.Single Year/Single Crop Templates\Irrigated\Potato, conv.,  fdisk, Z27","Oct 1 - Subsoiler<br/>Oct 3 - Disk, offset, heavy<br/>Oct 20 - Bedder, hipper, disk hiller<br/>May 1 - Fert applic. surface broadcast<br/>May 2 - Planter, potato, 6 in beds<br/>Jun 15 - Cultivator, row 3 in ridge<br/>Jul 15 - Cultivator, row 3 in ridge<br/>Sep 15 - Sprayer, defoliant<br/>Sep 30 - Harvest, dig root crops res. buried<br/>",189.3
"857","24325","Wheat (winter)","24325: managements\CMZ 27\a.Single Year/Single Crop Templates\Irrigated\Wheat, winter, early plant, conv, fplow, Z27","Sep 1 - Plow, moldboard<br/>Sep 3 - Fert applic. surface broadcast<br/>Sep 4 - Disk, tandem light finishing<br/>Sep 5 - Drill or air seeder single disk openers 7-10 in spac.<br/>May 15 - Sprayer, post emergence<br/>Aug 15 - Harvest, killing crop 50pct standing stubble<br/>",124.68
